label,BN246label,x,y,z,mni_x,mni_y,mni_z,gm,NMM,Anat,AnatMacro,BN246,YBA_1,ManualExamination,final_loc
RAglT4,Unknown,31.1513674,-4.7925155,-20.393463,36.9273011,-7.3517909,-16.166868,White,Right Cerebral White Matter,Unknown,R Hippocampus,Unknown,Right superior temporal gyrus B,WM,WM
RAglT5,A38l_R,35.5445064,-6.3900208,-18.394104,41.6101242,-8.5079388,-13.517953,Gray,Right PP planum polare,Area Id1,Unknown,R STG,Right superior temporal gyrus B,,Right superior temporal gyrus B
RAglT6,TE10/TE12_R,39.5382692,-7.9875262,-16.394745,45.8040884,-9.7002981,-10.842162,Gray,Right PP planum polare,Area Id1,R Superior Temporal Gyrus,R STG,Right superior temporal gyrus B,,Right superior temporal gyrus B
RAglT7,aSTS_R,43.9314082,-9.1856552,-14.395386,50.3488841,-10.51247,-8.0715185,White,Right STG superior temporal gyrus,Unknown,R Superior Temporal Gyrus,R MTG,Right superior temporal gyrus C,WM,WM
RAglT8,A22r_R,48.7239234,-10.783161,-12.396027,55.4357936,-11.927064,-5.4915601,Gray,Right STG superior temporal gyrus,Unknown,R Superior Temporal Gyrus,R STG,Right superior temporal gyrus C,,Right superior temporal gyrus C
RAglT9,A22r_R,53.1170624,-12.380666,-10.396667,60.0927659,-13.408243,-3.0551518,Gray,Right STG superior temporal gyrus,Unknown,R Superior Temporal Gyrus,R STG,Right superior temporal gyrus C,WM,WM
RAglT10,A22c_R,57.1108252,-13.978171,-8.3973083,64.2981328,-14.878102,-0.5766351,Gray,Right STG superior temporal gyrus,Area TE 3,R Superior Temporal Gyrus,R STG,Right superior temporal gyrus C,,Right superior temporal gyrus C
RAglT11,A22c_R,63.1014693,-15.975053,-5.1983337,70.5087663,-16.598215,3.3733702,Gray,Right STG superior temporal gyrus,Area TE 3,R Superior Temporal Gyrus,R STG,Right superior temporal gyrus D,OOB,OOB
RAglT12,Unknown,67.8939846,-17.572558,-3.1989746,75.6500433,-17.970492,5.86470161,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,OOB,OOB
RHplT1,rHipp_R,21.1669606,-11.581913,-23.592438,26.260766,-15.028588,-19.256064,Gray,Right Hippocampus,CA3 (Hippocampus),R Hippocampus,R Hipp,Right hippocampus pes,CA2,Right hippocampus pes
RHplT2,cHipp_R,25.1607233,-14.377548,-22.792694,30.7239392,-17.53327,-18.001444,Gray,Right Hippocampus,CA3 (Hippocampus),R Hippocampus,R Hipp,Right hippocampus pes,CA1,Right hippocampus pes
RHplT3,cHipp_R,29.1544861,-16.773805,-21.593079,35.1102547,-19.577398,-16.237172,Gray,Right Hippocampus,DG (Hippocampus),R Hippocampus,R Hipp,Right hippocampus body,CA1,Right hippocampus body
RHplT4,cHipp_R,33.5476251,-19.56944,-20.793335,39.883264,-22.110426,-14.74671,White,Right Cerebral White Matter,CA1 (Hippocampus),R Hippocampus,R Hipp,Unknown,WM,WM
RHplT5,Unknown,37.5413878,-22.365074,-19.993591,44.2431183,-24.774135,-13.34777,White,Right Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
RHplT6,aSTS_R,41.5351505,-24.761332,-18.793976,48.596582,-27.064642,-11.699251,White,Right MTG middle temporal gyrus,Unknown,Unknown,R MTG,Right superior middle temporal gyrus C,WM,WM
RHplT7,Unknown,45.9282895,-27.556966,-17.994232,53.3979904,-29.847773,-10.542824,White,Right MTG middle temporal gyrus,Unknown,R Middle Temporal Gyrus,Unknown,Right superior middle temporal gyrus C,WM,WM
RHplT8,A21c_R,50.3214285,-29.953224,-17.194489,58.2081973,-32.244283,-9.4923221,Gray,Right Cerebral White Matter,Unknown,R Middle Temporal Gyrus,R MTG,Right inferior middle temporal gyrus D,,Right inferior middle temporal gyrus D
RHplT9,A21c_R,54.3151913,-32.748859,-15.994873,62.6450233,-35.095643,-8.145739,Gray,Right MTG middle temporal gyrus,Unknown,R Middle Temporal Gyrus,R MTG,Right inferior middle temporal gyrus D,,Right inferior middle temporal gyrus D
RHplT10,A21c_R,58.308954,-35.145117,-15.195129,67.0681031,-37.52283,-7.1251091,Gray,Right MTG middle temporal gyrus,Unknown,R Middle Temporal Gyrus,R MTG,Right inferior middle temporal gyrus E,OOB,OOB
RHplT11,A21c_R,62.702093,-37.940751,-13.995514,71.8879673,-40.228714,-5.5083323,Unknown,Right MTG middle temporal gyrus,Unknown,R Middle Temporal Gyrus,R MTG,Right superior middle temporal gyrus E,OOB,OOB
RHplT12,Unknown,66.6958557,-40.337009,-13.19577,76.2034142,-42.491792,-4.2786321,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,OOB,OOB
