label,BN246label,x,y,z,mni_x,mni_y,mni_z,gm,NMM,Anat,AnatMacro,BN246,YBA_1,ManualExamination,final_loc
RCMiP8,Unknown,32.2300488,-29.175924,8.18982506,33.8618428,-39.093204,14.4352401,White,Right Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
RCMiP9,Unknown,36.6281078,-31.573945,9.38833618,38.2098542,-41.297551,16.5205346,White,Right Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
RHplT1,rHipp_R,21.434813,-1.598681,-12.584368,23.8656288,-15.813542,-17.761813,Gray,Right Hippocampus,CA3 (Hippocampus),R ParaHippocampal Gyrus,R Hipp,Right hippocampus pes,subiculum,Right hippocampus pes
RHplT10,A21c_R,65.8152267,-11.990106,-12.584368,69.4077667,-27.61397,-13.457007,Gray,Right MTG middle temporal gyrus,Unknown,R Middle Temporal Gyrus,R MTG,Right inferior middle temporal gyrus C,,Right inferior middle temporal gyrus C
RHplT2,cHipp_R,26.6325191,-2.7976916,-12.184864,29.3496164,-17.104447,-16.73863,Gray,Right Hippocampus,CA3 (Hippocampus),R Hippocampus,R Hipp,Right hippocampus pes,subiculum,Right hippocampus pes
RHplT3,cHipp_R,31.4304017,-3.597032,-12.184864,34.4799839,-18.044378,-16.343876,Gray,Right Hippocampus,CA2 (Hippocampus),R Hippocampus,R Hipp,Right hippocampus body,OOB,OOB
RHplT4,cHipp_R,36.2282842,-4.7960425,-12.184864,39.5960526,-19.357849,-15.875371,White,Right Cerebral White Matter,CA1 (Hippocampus),R Hippocampus,R Hipp,Unknown,WM,WM
RHplT5,Unknown,41.0261668,-5.9950531,-12.584368,44.5285832,-20.828551,-15.908733,White,Right Cerebral White Matter,Unknown,R Fusiform Gyrus,Unknown,Unknown,WM,WM
RHplT6,Unknown,46.2238729,-7.1940636,-12.584368,49.824533,-22.206127,-15.464461,White,Right Cerebral White Matter,Unknown,R Middle Temporal Gyrus,Unknown,Unknown,WM,WM
RHplT7,A21c_R,51.0217555,-8.3930742,-12.584368,54.6431345,-23.531294,-14.932565,White,Right Cerebral White Matter,Unknown,R Middle Temporal Gyrus,R MTG,Right superior middle temporal gyrus C,WM,WM
RHplT8,A21c_R,55.819638,-9.5920847,-12.584368,59.4129395,-24.830097,-14.30274,Gray,Right Cerebral White Matter,Unknown,R Middle Temporal Gyrus,R MTG,Right superior middle temporal gyrus C,,Right superior middle temporal gyrus C
RHplT9,A21c_R,61.0173441,-10.791095,-12.584368,64.617981,-26.207207,-13.811161,Gray,Right MTG middle temporal gyrus,Unknown,R Middle Temporal Gyrus,R MTG,Right inferior middle temporal gyrus D,,Right inferior middle temporal gyrus D
RmCmS1,Unknown,4.64222407,21.1825194,23.370966,6.36008019,17.0556495,18.9052235,White,Right Cerebral White Matter,Area 33,Unknown,Unknown,Unknown,Right MCgG middle cingulate gyrus,Right MCgG middle cingulate gyrus
RmCmS10,Unknown,24.2335778,33.9719653,61.7233219,27.5650338,38.1111478,58.8860097,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,OOB,OOB
RmCmS2,A24rv_R,6.64134181,22.7812002,27.7655067,8.43066009,19.7702075,23.6206306,White,Right MCgG middle cingulate gyrus,Area 33,R ACC,R CG,Unknown,WM,WM
RmCmS3,A32p_R,9.04028308,23.9802107,32.1600475,10.8922252,22.1267036,28.4585022,Gray,Right MCgG middle cingulate gyrus,Unknown,R ACC,R CG,Right cingulate gyrus I,,Right cingulate gyrus I
RmCmS4,A9m_R,11.4392244,25.1792213,36.1550846,13.6204996,24.2284538,32.6687674,White,Right SMC supplementary motor cortex,Unknown,R MCC,R SFG,Right superior frontal gyrus 3 A,WM,WM
RmCmS5,Unknown,13.4383421,26.777902,40.5496254,15.7679862,26.8059861,37.2374106,White,Right Cerebral White Matter,Unknown,R Superior Frontal Gyrus,Unknown,Unknown,WM,WM
RmCmS6,A8dl_R,15.8372834,27.9769126,44.9441662,18.1871177,28.938092,41.9293907,White,Right SFG superior frontal gyrus,Unknown,R Superior Frontal Gyrus,R SFG,Right superior frontal gyrus 3 D,,Right superior frontal gyrus 3 D
RmCmS7,A8dl_R,17.8364011,29.5755933,49.338707,20.3907745,31.4630296,46.4629869,Gray,Right SFG superior frontal gyrus,Unknown,R Superior Frontal Gyrus,R SFG,Right superior frontal gyrus 3 D,,Right superior frontal gyrus 3 D
RmCmS8,A8dl_R,20.2353424,31.174274,53.7332478,23.1224638,33.9203759,50.9147539,Gray,Right SFG superior frontal gyrus,Unknown,R Superior Frontal Gyrus,R SFG,Right superior frontal gyrus 3 D,,Right superior frontal gyrus 3 D
RmCmS9,Unknown,22.2344601,32.7729548,58.926796,25.3722847,36.4309115,56.2027943,Unknown,Unknown,Unknown,R Superior Frontal Gyrus,Unknown,Right superior frontal gyrus 4 D,OOB,OOB
RmOlF1,A11l_R,7.04116535,54.7548149,-5.7928047,9.97555542,43.5193685,-24.936796,Gray,Right MOrG medial orbital gyrus,Area Fo1,R Superior Orbital Gyrus,R OrG,Right frontal orbital 3 B,,Right frontal orbital 3 B
RmOlF2,A11l_R,11.4392244,53.5558043,-3.7952862,14.8090894,42.784362,-22.261484,Gray,Right MOrG medial orbital gyrus,Area Fo3,R Superior Orbital Gyrus,R OrG,Right frontal orbital 3 C,,Right frontal orbital 3 C
RmOlF3,A11l_R,16.2371069,53.1561341,-1.7977676,20.0071589,42.8934345,-19.695113,Gray,Right MOrG medial orbital gyrus,Area Fo3,R Middle Orbital Gyrus,R OrG,Right frontal orbital 3 C,,Right frontal orbital 3 C
RmOlF4,A11l_R,20.6351659,51.9571236,0.1997509,24.6099124,42.1613531,-16.608414,Gray,Right MOrG medial orbital gyrus,Area Fo3,R Middle Orbital Gyrus,R OrG,Right frontal orbital 3 C,,Right frontal orbital 3 C
RmOlF5,A11l_R,24.6334014,51.1577832,1.39826202,28.8725281,41.6843695,-14.606993,Gray,Right AOrG anterior orbital gyrus,Area Fo3,R Middle Orbital Gyrus,R OrG,Right frontal orbital 3 D,,Right frontal orbital 3 D
RmOlF6,A11l_R,29.0314604,49.9587727,3.79528427,33.6164289,41.1458973,-11.172303,White,Right AOrG anterior orbital gyrus,Unknown,R Middle Orbital Gyrus,R OrG,Right frontal orbital 3 D,,Right frontal orbital 3 D
RmOlF7,A12/47o_R,33.829343,49.1594323,5.79280281,38.9393982,40.9658849,-8.6820389,Gray,Right Cerebral White Matter,Unknown,R IFG (p Orbitalis),R OrG,Right pars orbitalis B,,Right pars orbitalis B
RmOlF8,A12/47l_R,38.227402,47.9604217,8.18982506,43.8113887,40.486478,-5.9096426,Gray,Right Cerebral White Matter,Unknown,R IFG (p Orbitalis),R OrG,Right anterior pars triangularis A,,Right anterior pars triangularis A
RmOlF9,A45r_R,43.0252845,47.5607516,9.78783989,49.0323149,40.4474433,-4.2994193,Gray,Right TrIFG triangular part of the inferior frontal gyrus,Unknown,R IFG (p Orbitalis),R IFG,Right anterior pars triangularis A,,Right anterior pars triangularis A
RPVNH1,rLinG_R,32.2300488,-29.575594,-6.1923084,33.7746982,-43.493467,-2.4065966,Gray,Right Lateral Ventricle,Unknown,R Fusiform Gyrus,R MVOcC,Unknown,Right parahippocampal gyrus G,Right parahippocampal gyrus G
RPVNH10,mOccG_R,29.431284,-74.338654,-4.5942936,29.1268935,-91.224784,11.6747267,White,Right SOG superior occipital gyrus,Area hOc3d [V3d],R Middle Occipital Gyrus,R LOcC,Right superior middle occipital gyrus D,,Right superior middle occipital gyrus D
RPVNH11,OPC_R,29.0314604,-79.534367,-4.1947899,28.9256108,-96.943337,13.6309492,Gray,Right OCP occipital pole,Area hOc3d [V3d],R Middle Occipital Gyrus,R LOcC,Right superior middle occipital gyrus D,OOB,OOB
RPVNH12,Unknown,28.6316369,-83.930739,-3.7952862,28.8180744,-101.80967,15.3840299,Unknown,Unknown,Area hOc2 [V2],Unknown,Unknown,Unknown,OOB,OOB
RPVNH2,Unknown,31.8302252,-34.771306,-5.7928047,32.983441,-48.818895,-0.5382682,Gray,Right Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,Right parahippocampal gyrus G,Right parahippocampal gyrus G
RPVNH3,Unknown,31.4304017,-39.567348,-5.7928047,32.2986072,-53.864129,0.84824177,Gray,Right Cerebral White Matter,Area hOc1 [V1],Unknown,Unknown,Unknown,Right parahippocampal gyrus F,Right parahippocampal gyrus F
RPVNH4,vmPOS_R,31.0305781,-44.363391,-5.393301,31.6395147,-58.832214,2.68671371,Gray,Right Cerebral White Matter,Area hOc1 [V1],R Lingual Gyrus,R MVOcC,Unknown,Right inferior occipital gyrus A,Right inferior occipital gyrus A
RPVNH5,dmPOS_R,30.6307546,-49.559103,-5.393301,31.1229014,-64.424529,4.09380235,Gray,Right Cerebral White Matter,Area hOc1 [V1],R Calcarine Gyrus,R Pcun,Unknown,Right inferior occipital gyrus B,Right inferior occipital gyrus B
RPVNH6,Unknown,30.230931,-54.754815,-5.393301,30.4936646,-70.017611,5.4495787,White,Right Cerebral White Matter,Area hOc1 [V1],R Calcarine Gyrus,Unknown,Unknown,WM,WM
RPVNH7,Unknown,29.8311075,-59.550858,-4.9937973,29.7992009,-75.082979,7.12224146,White,Right Cerebral White Matter,Unknown,R Calcarine Gyrus,Unknown,Unknown,WM,WM
RPVNH8,mOccG_R,29.8311075,-64.74657,-4.9937973,29.5602366,-80.72507,8.51702597,White,Right Cerebral White Matter,Unknown,R Middle Occipital Gyrus,R LOcC,Unknown,WM,WM
RPVNH9,mOccG_R,29.431284,-69.942282,-4.9937973,29.0846578,-86.459783,9.97605075,White,Right Cerebral White Matter,Area hOc4lp,R Middle Occipital Gyrus,R LOcC,Right superior middle occipital gyrus D,,Right superior middle occipital gyrus D
uLAglT,rHipp_L,-16.1486,10.3914245,-14.98139,-16.594453,-3.6269307,-23.761121,Gray,Left Amygdala,Amygdala (LB),L ParaHippocampal Gyrus,L Hipp,Left parahippocampal gyrus A,Left amygdala inferior,Left amygdala inferior
uLmOlF,A11m_L,-8.9517765,61.549208,-4.5942936,-7.6395735,50.8403,-25.03895,Gray,Left MOrG medial orbital gyrus,Area Fo1,L Superior Orbital Gyrus,L OrG,Left frontal orbital 2 B,,Left frontal orbital 2 B
uRAglT,rHipp_R,15.0376363,10.3914245,-14.182383,17.1624813,-3.7239412,-23.243948,Gray,Right Amygdala,Amygdala (LB),R ParaHippocampal Gyrus,R Hipp,Right amygdala inferior,,Right amygdala inferior
uRmOlF,A11m_R,4.24240053,55.5541552,-6.9913158,6.8581419,44.058306,-26.465903,Gray,Right GRe gyrus rectus,Area Fo1,R Rectal Gyrus,R OrG,Right frontal orbital 3 A,,Right frontal orbital 3 A
